pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
21299659,Genome-wide atlas of transcription during maize development.,False,Y,medium,Atlas mentioned but no URL,
30735391,LC-HRMS-Database Screening Metrics for Rapid Prioritization of Samples to Accelerate the Discovery of Structurally New Natural Products.,False,Y,high,Method for screening not a database,
23549918,Powerful genetic resource for the study of methicillin-resistant Staphylococcus aureus.,False,Y,high,Resource mentioned but no URL not accessible,
33461215,Ligand-based approach for predicting drug targets and for virtual screening against COVID-19.,True,N,high,Database keyword + screening platform,D3Targets,D3 Drug Design and Discovery Targets
22034914,An active learning based classification strategy for the minority class problem: application to histopathology annotation.,False,Y,high,Method for classification not a database,
33420987,Platform Methods to Characterize the Charge Heterogeneity of Three Common Protein Therapeutics by Imaged Capillary Isoelectric Focusing.,False,Y,high,Platform/method for characterization not a database,
23285197,An integrative approach to inferring gene regulatory module networks.,True,Y,high,Method for network inference not a database,
25469636,Quantifying auditory temporal stability in a large database of recorded music.,False,Y,high,Method for analysis not a database,
26067382,A Collection of Topological Types of Nanoclusters and Its Application to Icosahedron-Based Intermetallics.,False,Y,high,Collection mentioned but no URL,
34809429,"A Protein-Engineered, Enhanced Yeast Display Platform for Rapid Evolution of Challenging Targets.",False,Y,high,Platform for protein engineering not a database,
25910696,Data-dependent bucketing improves reference-free compression of sequencing reads.,True,Y,high,Method for compression not a database,
21296753,Model annotation for synthetic biology: automating model to nucleotide sequence conversion.,True,Y,high,Tool for model annotation not a database,
22917040,"A nationwide study on reproductive function, ovarian reserve, and risk of premature menopause in female survivors of childhood cancer: design and methodological challenges.",True,Y,high,Study protocol not a database,
25506628,High-throughput platform assay technology for the discovery of pre-microrna-selective small molecule probes.,False,Y,high,Platform/assay for discovery not a database,
30759220,"A scalable, aggregated genotypic-phenotypic database for human disease variation.",False,Y,high,Database mentioned but no URL not accessible,
28185557,Reconstruction of ancestral RNA sequences under multiple structural constraints.,True,Y,high,Method for reconstruction not a database,
34494883,A Prioritized and Validated Resource of Mitochondrial Proteins in <i>Plasmodium</i> Identifies Unique Biology.,False,Y,high,Resource mentioned but no URL not accessible,
27467575,Open Source Drug Discovery with the Malaria Box Compound Collection for Neglected Diseases and Beyond.,False,Y,high,Collection mentioned but no URL,
31870282,Antimicrobial peptide identification using multi-scale convolutional network.,False,Y,high,Method for identification not a database,
24848109,Extending the Schizosaccharomyces pombe molecular genetic toolbox.,False,Y,high,Toolbox/toolkit not a database,
33080230,A Platform for Brain-wide Volumetric Functional Ultrasound Imaging and Analysis of Circuit Dynamics in Awake Mice.,False,Y,high,Platform for imaging not a database,
24564380,Simple re-instantiation of small databases using cloud computing.,True,Y,high,Method for database deployment not a database,
29136098,"Sequential search leads to faster, more efficient fragment-based de novo protein structure prediction.",True,Y,high,Method for structure prediction not a database,
30755456,A Simple Three-dimensional Hydrogel Platform Enables <i>Ex Vivo</i> Cell Culture of Patient and PDX Tumors for Assaying Their Response to Clinically Relevant Therapies.,False,Y,high,Platform for cell culture not a database,
29543794,A graphical and computational modeling platform for biological pathways.,False,Y,high,Platform for modeling not a database,
30487656,"Collection, pre-processing and on-the-fly analysis of data for high-resolution, single-particle cryo-electron microscopy.",False,Y,high,Method for data collection not a database,
22396485,Bioinformatics tools and database resources for systems genetics analysis in mice--a short review and an evaluation of future needs.,False,Y,high,Review of tools not a database,
22295749,A machine learning-based system to normalise gene mentions to unique database identifiers.,False,Y,high,System for normalization not a database,
28625679,Phenotype databases for genetic screens in human cells.,False,Y,high,Review of databases not a database,
34136100,"Making fundamental scientific discoveries by combining information from literature, databases, and computational tools - An example.",False,Y,high,Method/example not a database,
25237112,"An eight-parent multiparent advanced generation inter-cross population for winter-sown wheat: creation, properties, and validation.",True,N,high,Database keyword + wheat resource,MAGIC,Multiparent Advanced Generation Inter-Cross
27069468,A Collaborative Location Based Travel Recommendation System through Enhanced Rating Prediction for the Group of Users.,False,Y,high,System for recommendations not a database,
25515150,"Cronobacter, the emergent bacterial pathogen Enterobacter sakazakii comes of age; MLST and whole genome sequence analysis.",True,N,high,Database keyword + MLST resource,Cronobacter_MLST,Cronobacter Multi-Locus Sequence Typing Database
29542319,Smartphone-Based Mobile Detection Platform for Molecular Diagnostics and Spatiotemporal Disease Mapping.,False,Y,high,Platform for diagnostics not a database,
29855020,A toolbox for discrete modelling of cell signalling dynamics.,False,Y,high,Toolbox for modeling not a database,
27574023,Targeting protein function: the expanding toolkit for conditional disruption.,False,Y,high,Review/toolkit discussion not a database,
22950686,"Developing open source, self-contained disease surveillance software applications for use in resource-limited settings.",False,Y,high,Software for surveillance not a database,
25664616,A high-throughput platform for stem cell niche co-cultures and downstream gene expression analysis.,False,Y,high,Platform for co-cultures not a database,
22484059,Virtual Labs in proteomics: new E-learning tools.,True,N,high,Repository keyword + e-learning resource,ProteomicsTutorials,Proteomics Virtual Labs
29555687,Proteomic Analysis of the Cell Cycle of Procylic Form &lt;i&gt;Trypanosoma brucei&lt;/i&gt;.,True,N,high,Repository keyword + proteomic data,PRIDE,Proteomics Identifications Database
30057931,Creating a Structured AOP Knowledgebase via Ontology-Based Annotations.,False,Y,high,Method for knowledge base creation not a database,
23668630,"Phylotastic! Making tree-of-life knowledge accessible, reusable and convenient.",True,Y,high,Tool for tree generation not a database,
25937880,Making species checklists understandable to machines - a shift from relational databases to ontologies.,False,Y,high,Method/discussion not a database,
21999355,Comparison of lists of genes based on functional profiles.,True,Y,high,Method for comparison not a database,
27023095,Integrative NMR for biomolecular research.,True,Y,high,Tool/software for NMR not a database,
22307718,Genotype calling for the Illumina platform.,False,Y,high,Method for genotype calling not a database,
34970355,"Fine-grained, spatiotemporal datasets measuring 200 years of land development in the United States.",True,N,high,Repository keyword + dataset,HISDAC-US,Historical Settlement Data Compilation
33020633,A genome resource for green millet Setaria viridis enables discovery of agronomically valuable loci.,False,Y,high,Resource mentioned but no URL not accessible,
27076698,Revision of the Bicyclus sciathis species group (Lepidoptera: Nymphalidae) with descriptions of four new species and corrected distributional records.,True,N,high,Repository keyword + taxonomic revision,ZooBank,ZooBank Taxonomic Database
32759965,A data resource from concurrent intracranial stimulation and functional MRI of the human brain.,False,Y,high,Resource mentioned but no URL not accessible,
23684311,The Mtb proteome library: a resource of assays to quantify the complete proteome of Mycobacterium tuberculosis.,False,Y,high,Resource mentioned but no URL not accessible,
21855594,Interrogating health-related public databases from a food toxicology perspective: computational analysis of scoring data.,False,Y,high,Method for data interrogation not a database,
25335785,Towards a resource-based habitat approach for spatial modelling of vector-borne disease risks.,False,Y,high,Method for modeling not a database,
27115625,Update on Genomic Databases and Resources at the National Center for Biotechnology Information.,False,Y,high,Update/review not a database,
34121770,"UV/Vis&lt;sup&gt;+&lt;/sup&gt; photochemistry database: Structure, content and applications.",True,N,high,Database keyword in title,Photochemistry_DB,UV/Vis Photochemistry Database
28554830,"RNA-bioinformatics: Tools, services and databases for the analysis of RNA-based regulation.",False,Y,high,Review of tools not a database,
24381135,Related genes and potential biomarkers for early diagnosis of Alzheimer's disease: a preliminary study based on DNA microarray.,True,Y,high,Study using database not a database,
31449908,Protein domain microarrays as a platform to decipher signaling pathways and the histone code.,False,Y,high,Platform for microarrays not a database,
28926565,A SNP panel and online tool for checking genotype concordance through comparing QR codes.,True,Y,high,Tool for genotype checking not a database,
21367872,Human variation database: an open-source database template for genomic discovery.,True,Y,high,Tool/template for databases not a database,
21682852,Querying large read collections in main memory: a versatile data structure.,True,Y,high,Tool for querying not a database,
22014081,Development of genomic resources for the narrow-leafed lupin (Lupinus angustifolius): construction of a bacterial artificial chromosome (BAC) library and BAC-end sequencing.,False,Y,high,Resource mentioned but no URL not accessible,
31113357,Knowledge-guided convolutional networks for chemical-disease relation extraction.,False,Y,high,Method for relation extraction not a database,
29167538,A Deep-Dream Virtual Reality Platform for Studying Altered Perceptual Phenomenology.,False,Y,high,Platform for VR studies not a database,
29762695,Development and validation of an extended database for yeast identification by MALDI-TOF MS in Argentina.,False,Y,high,Database mentioned but no URL not accessible,
24773765,A customized Web portal for the genome of the ctenophore Mnemiopsis leidyi.,True,N,high,Database keyword + genome portal,Mnemiopsis_genome,Mnemiopsis leidyi Genome Portal
32564278,An automated and high-throughput-screening compatible pluripotent stem cell-based test platform for developmental and reproductive toxicity assessment of small molecule compounds.,False,Y,high,Platform for screening not a database,
24596151,A proteomic chronology of gene expression through the cell cycle in human myeloid leukemia cells.,True,N,high,Database keyword + proteomic resource,EPD,Expression Proteomics Database
21258063,Automated validation of genetic variants from large databases: ensuring that variant references refer to the same genomic locations.,True,Y,high,Tool for validation not a database,
27370123,A GPU-accelerated Monte Carlo dose calculation platform and its application toward validating an MRI-guided radiation therapy beam model.,False,Y,high,Platform for dose calculation not a database,
30689723,The interplay between microRNA and alternative splicing of linear and circular RNAs in eleven plant species.,True,N,high,Database keyword + plant resource,ASmiR,Alternative Splicing microRNA Database
30286784,The Italian neuromuscular registry: a coordinated platform where patient organizations and clinicians collaborate for data collection and multiple usage.,False,Y,high,Registry/platform not a true bioresource,
24861626,A web tool for the design and management of panels of genes for targeted enrichment and massive sequencing for clinical applications.,True,Y,high,Tool for panel design not a database,
26391769,Genome-wide cataloging and analysis of alternatively spliced genes in cereal crops.,True,N,high,Database keyword + catalog,Cereal_AltSplice,Cereal Alternative Splicing Database
32675067,"Lessons learned from the development and implementation of an electronic paediatric emergency and acute care database in Lilongwe, Malawi.",False,Y,high,Database mentioned but no URL not accessible,
33923556,Identifying Molecular-Based Trophic Interactions as a Resource for Advanced Integrated Pest Management.,False,Y,high,Method for identification not a database,
29335486,High-resolution TADs reveal DNA sequences underlying genome organization in flies.,True,N,high,Database keyword + genome resource,Chorogenome,Chorogenome Database
27998934,Xenolog classification.,True,Y,high,Tool for classification not a database,
27329603,Network-based identification of microRNAs as potential pharmacogenomic biomarkers for anticancer drugs.,True,N,high,Database keyword + miRNA resource,SMiR-NBI,Small Molecule-microRNA Network-Based Inference
23368995,A knowledge-based decision support system in bioinformatics: an application to protein complex extraction.,False,Y,high,System for decision support not a database,
30649495,An Integrated Approach Using Publicly Available Resources for Identifying and Characterizing Chemicals of Potential Toxicity Concern: Proof-of-Concept With Chemicals That Affect Cancer Pathways.,False,Y,high,Method for chemical identification not a database,
27212835,The Luxembourg database of trichothecene type B F. graminearum and F. culmorum producers.,False,Y,high,Database mentioned but no URL not accessible,
34510750,Extremely Uniform Graphene Oxide Thin Film as a Universal Platform for One-Step Biomaterial Patterning.,False,Y,high,Platform for patterning not a database,
28325848,Hierarchically Aligning 10 Legume Genomes Establishes a Family-Level Genomics Platform.,True,N,high,Database keyword + genomics platform,LegumeGRP,Legume Genome Resources Platform
22331816,Phenotypic information in genomic variant databases enhances clinical care and research: the International Standards for Cytogenomic Arrays Consortium experience.,False,Y,high,Discussion/consortium experience not a database,
23666724,Algorithms for database-dependent search of MS/MS data.,False,Y,high,Algorithm for database search not a database,
29742572,Development of Human Face Literature Database Using Text Mining Approach: Phase I.,False,Y,high,Database mentioned but no URL not accessible,
27440183,Cloud-Based NoSQL Open Database of Pulmonary Nodules for Computer-Aided Lung Cancer Diagnosis and Reproducible Research.,False,Y,high,Database mentioned but no URL not accessible,
32675069,Reconstruction of the Largest Pedigree Network for Pear Cultivars and Evaluation of the Genetic Diversity of the USDA-ARS National <i>Pyrus</i> Collection.,False,Y,high,Analysis/reconstruction not a database,
24773139,Customized metabolomics database for the analysis of NMR ¹H-¹H TOCSY and ¹³C-¹H HSQC-TOCSY spectra of complex mixtures.,False,Y,high,Database mentioned but no URL not accessible,
24037269,"Genomic resources for gene discovery, functional genome annotation, and evolutionary studies of maize and its close relatives.",True,N,high,Repository keyword + genomic resources,OMAP,Oryza Map Alignment Project
27328409,"A database of marine phytoplankton abundance, biomass and species composition in Australian waters.",True,N,high,Database keyword in title,AODN_phytoplankton,Australian Ocean Data Network Phytoplankton Database
24107223,An online database for plant image analysis software tools.,False,Y,high,Database mentioned but no URL not accessible,
28127245,František Nábělek's Iter Turcico-Persicum 1909-1910 - database and digitized herbarium collection.,True,N,high,Database keyword in title,Nabelek,Nábělek Herbarium Database
23956306,Incorporating prior knowledge into Gene Network Study.,True,Y,high,Method for gene network analysis not a database,
31222199,Accumulating computational resource usage of genomic data analysis workflow to optimize cloud computing instance selection.,False,Y,high,Method for optimization not a database,
34860007,"Expansion of the Yeast Modular Cloning Toolkit for CRISPR-Based Applications, Genomic Integrations and Combinatorial Libraries.",False,Y,high,Toolkit for cloning not a database,
26800431,Cyclodextrin-based nanosponges: a versatile platform for cancer nanotherapeutics development.,False,Y,high,Platform for drug delivery not a database,
25093067,Generalising semantic category disambiguation with large lexical resources for fun and profit.,False,Y,high,Method for disambiguation not a database,
25890687,"Abstraction networks for terminologies: Supporting management of ""big knowledge"".",False,Y,high,Method for terminology management not a database,
26896675,A genome-wide resource for the analysis of protein localisation in Drosophila.,False,Y,high,Resource mentioned but no URL not accessible,
31972020,A highly contiguous genome assembly of the bat hawkmoth Hyles vespertilio (Lepidoptera: Sphingidae).,True,N,high,Repository keyword + genome assembly,HLhylVes1,Hyles vespertilio Genome Assembly
31807684,The Natural Products Atlas: An Open Access Knowledge Base for Microbial Natural Products Discovery.,True,N,high,Atlas keyword in title + KB,NPAtlas,Natural Products Atlas
26158728,Heterogeneous Network Edge Prediction: A Data Integration Approach to Prioritize Disease-Associated Genes.,True,Y,high,Method for gene prioritization not a database,
31424530,Multi-scale structural analysis of proteins by deep semantic segmentation.,True,Y,high,Method for protein analysis not a database,
28475710,An efficient graph kernel method for non-coding RNA functional prediction.,True,Y,high,Method for RNA prediction not a database,
21365759,Exploring the proteome of an echinoderm nervous system: 2-DE of the sea star radial nerve cord and the synaptosomal membranes subproteome.,True,N,high,Database keyword + proteome resource,WORLD-2DPAGE,WORLD-2DPAGE Repository
23692364,Disease co-morbidity and the human Wnt signaling pathway: a network-wise study.,True,Y,high,Method for network analysis not a database,
21693556,Inferring causative variants in microRNA target sites.,True,Y,high,Method for variant inference not a database,
27231484,Data integration to prioritize drugs using genomics and curated data.,True,Y,high,Method for drug prioritization not a database,
26740669,The 2016 database issue of Nucleic Acids Research and an updated molecular biology database collection.,True,N,high,Database keyword in title,NAR_DB,Nucleic Acids Research Database Collection
31688932,Taxonomic weighting improves the accuracy of a gap-filling algorithm for metabolic models.,True,Y,high,Method/algorithm for gap-filling not a database,
22350557,"Chiral pesticides: identification, description, and environmental implications.",True,Y,high,Review/report not a database,
27134731,A curated transcriptome dataset collection to investigate the immunobiology of HIV infection.,True,N,high,Repository keyword + dataset collection,HIV_transcriptome,HIV Transcriptome Dataset Collection
25431329,Tissue-aware data integration approach for the inference of pathway interactions in metazoan organisms.,True,Y,high,Method for data integration not a database,
29396322,A Landscape of Metabolic Variation across Tumor Types.,True,N,high,Database keyword + metabolic resource,PanCanMet,Pan-Cancer Metabolism Database
27856283,"A versatile, stimulus-responsive nanoparticle-based platform for use in both sonodynamic and photodynamic cancer therapy.",False,Y,high,Platform for therapy not a database,
31231515,A curated transcriptome dataset collection to investigate the blood transcriptional response to viral respiratory tract infection and vaccination.,True,N,high,Repository keyword + dataset collection,VRI_transcriptome,Viral Respiratory Infection Transcriptome Collection
23203983,The 2013 Nucleic Acids Research Database Issue and the online molecular biology database collection.,True,N,high,Database keyword in title,NAR_DB_2013,Nucleic Acids Research Database Collection 2013
23826885,Comparison of ultra-fast 2D and 3D ligand and target descriptors for side effect prediction and network analysis in polypharmacology.,True,Y,high,Method for side effect prediction not a database,
21992066,Challenges in the association of human single nucleotide polymorphism mentions with unique database identifiers.,True,Y,high,Method for SNP normalization not a database,
29234333,Putative Microsatellite DNA Marker-Based Wheat Genomic Resource for Varietal Improvement and Management.,True,N,high,Repository keyword + wheat resource,WheatSSR,Wheat SSR Marker Database
33068406,Project Score database: a resource for investigating cancer cell dependencies and prioritizing therapeutic targets.,True,N,high,Database keyword in title,Score,Project Score Database
25433699,Computer-assisted curation of a human regulatory core network from the biological literature.,True,N,high,Database keyword + curation resource,FastForward,FastForward Regulatory Network
25630311,A psycholinguistic database for traditional Chinese character naming.,True,N,high,Database keyword in title,TCC_naming,Traditional Chinese Character Naming Database
24876890,Expanding the fragrance chemical space for virtual screening.,True,N,high,Database keyword + chemical resource,GDB,Generated Database
33396976,The 2021 Nucleic Acids Research database issue and the online molecular biology database collection.,True,N,high,Database keyword in title,NAR_DB_2021,Nucleic Acids Research Database Collection 2021
23828785,Rapid similarity search of proteins using alignments of domain arrangements.,True,Y,high,Tool for similarity search not a database,
28678506,Comprehensive Map and Functional Annotation of Human Pituitary and Thyroid Proteome.,True,N,high,Map suffix + proteome resource,PTProteome,Pituitary and Thyroid Proteome Map
24320465,Investigation of realistic PET simulations incorporating tumor patient's specificity using anthropomorphic models: creation of an oncology database.,True,N,high,Database keyword in title,OncoBase,Oncology Database
33430968,The diatomic molecular spectroscopy database.,True,N,high,Database keyword in title,DMSD,Diatomic Molecular Spectroscopy Database
33431010,"One molecular fingerprint to rule them all: drugs, biomolecules, and the metabolome.",True,N,high,Database keyword + molecular resource,MAP,Molecular Atlas Platform
27303626,A curated transcriptome dataset collection to investigate the development and differentiation of the human placenta and its associated pathologies.,True,N,high,Repository keyword + dataset collection,Placenta_transcriptome,Placental Endocrinology Transcriptome Collection
29335563,Visualization and analysis of non-covalent contacts using the Protein Contacts Atlas.,True,N,high,Atlas keyword in title,PCA,Protein Contacts Atlas
33006067,Semantic similarity and associated abstractness norms for 630 French word pairs.,True,N,high,Repository keyword + dataset,French_semantic,French Semantic Similarity Database
33858332,Predicting tumor response to drugs based on gene-expression biomarkers of sensitivity learned from cancer cell lines.,True,N,high,Database keyword + prediction resource,CancerRxTissue,Cancer Drug Response Tissue Predictor
31695723,Measurement of Conditional Relatedness Between Genes Using Fully Convolutional Neural Network.,True,Y,high,Method for gene relatedness not a database,
29664467,A prototypic small molecule database for bronchoalveolar lavage-based metabolomics.,False,Y,high,Database mentioned but no URL not accessible,
24651476,Integer programming-based method for designing synthetic metabolic networks by Minimum Reaction Insertion in a Boolean model.,True,Y,high,Method for network design not a database,
31467290,A dataset describing a suite of novel antibody reagents for the RAS signaling network.,False,Y,high,Dataset mentioned but no URL,
27895718,Consensus Diversity Plots: a global diversity analysis of chemical libraries.,True,Y,high,Method for diversity analysis not a database,
34252947,Graph transformation for enzymatic mechanisms.,False,Y,high,Method for graph transformation not a database,
21245051,Automated bond order assignment as an optimization problem.,True,Y,high,Method for bond order assignment not a database,
24489849,Improving predictions of protein-protein interfaces by combining amino acid-specific classifiers based on structural and physicochemical descriptors with their weighted neighbor averages.,True,Y,high,Method for interface prediction not a database,
27275187,Advanced SPARQL querying in small molecule databases.,True,Y,high,Tool for database querying not a database,
21737439,The Cardiac Atlas Project--an imaging database for computational modeling and statistical atlases of the heart.,True,N,high,Database keyword + Atlas in title,CAP,Cardiac Atlas Project
27177143,Fast Bayesian Inference of Copy Number Variants using Hidden Markov Models with Wavelet Compression.,True,Y,high,Method for CNV inference not a database,
29077809,Linking metabolic network features to phenotypes using sparse group lasso.,True,Y,high,Method for network analysis not a database,
29078314,Complex evolutionary footprints revealed in an analysis of reused protein segments of diverse lengths.,True,Y,high,Method for analysis not a database,
27342196,Systematic identification and analysis of frequent gene fusion events in metabolic pathways.,True,Y,high,Method for gene fusion analysis not a database,
30783007,"An Integrative Database of β-Lactamase Enzymes: Sequences, Structures, Functions, and Phylogenetic Trees.",True,N,high,Database keyword in title,BetaLactamaseDB,Beta-Lactamase Database
31701156,The Monarch Initiative in 2019: an integrative data and analytic platform connecting phenotypes to genotypes across species.,True,N,high,Database keyword + platform,Monarch,Monarch Initiative
28293298,Rapid development of entity-based data models for bioinformatics with persistence object-oriented design and structured interfaces.,True,Y,high,Tool for data model development not a database,
22952610,Increasing coverage of transcription factor position weight matrices through domain-level homology.,True,Y,high,Method for PWM coverage not a database,
28195585,The French Muséum national d'histoire naturelle vascular plant herbarium collection dataset.,True,N,high,Repository keyword + herbarium dataset,MNHN_herbarium,French National Museum of Natural History Herbarium
34487148,A Bayesian hierarchical model to estimate DNA methylation conservation in colorectal tumors.,False,Y,high,Method/model for estimation not a database,
34323935,An astonishing wealth of new proteasome homologs.,True,N,high,Database keyword + proteasome resource,Proteasome_toolkit,Proteasome Homolog Database
28622336,A knowledge-based T2-statistic to perform pathway analysis for quantitative proteomic data.,False,Y,high,Method for pathway analysis not a database,
23707966,Cataloging the biomedical world of pain through semi-automated curation of molecular interactions.,False,Y,high,Method for cataloging not a database,
30228995,A comprehensive annotation for the root-knot nematode <i>Meloidogyne incognita</i> proteome data.,True,N,high,Repository keyword + proteome annotation,Meloidogyne_proteome,Meloidogyne incognita Proteome Database
21317143,Cross-platform comparison of microarray data using order restricted inference.,True,Y,high,Method for data comparison not a database,
30295749,A new method bridging graph theory and residue co-evolutionary networks for specificity determinant positions detection.,True,Y,high,Method for residue detection not a database,
28886750,Evidence-based gene models for structural and functional annotations of the oil palm genome.,True,N,high,Database keyword + genome annotation,PalmXplore,Oil Palm Genome Explorer
28591841,RSAT matrix-clustering: dynamic exploration and redundancy reduction of transcription factor binding motif collections.,True,Y,high,Tool for motif clustering not a database,
22923304,Qualitative translation of relations from BioPAX to SBML qual.,True,Y,high,Tool for translation not a database,
30886642,Iterative Variable Gene Discovery from Whole Genome Sequencing with a Bootstrapped Multiresolution Algorithm.,True,Y,high,Method for gene discovery not a database,
23677943,Updating RNA-Seq analyses after re-annotation.,True,Y,high,Tool for RNA-seq updating not a database,
28462625,[Experience with a rheumatoid arthritis biobank: analysis of biological samples and clinical data of 204 patients].,True,N,high,Repository keyword + biobank,Rheuma_biobank,Rheumatoid Arthritis Biobank
33705530,Development of a biomarker database toward performing disease classification and finding disease interrelations.,True,N,high,Database keyword in title,KNApSAcK_biomarker,KNApSAcK Biomarker Database
31412138,Boosting phosphorylation site prediction with sequence feature-based machine learning.,True,Y,high,Method for site prediction not a database,
23613707,Large-scale event extraction from literature with multi-level gene normalization.,True,Y,high,Method for event extraction not a database,
25055762,A collection of open source applications for mass spectrometry data mining.,False,Y,high,Collection of tools not a database,
26040196,A database for the taxonomic and phylogenetic identification of the genus Bradyrhizobium using multilocus sequence analysis.,True,N,high,Database keyword in title,Bradyrhizobium_MLSA,Bradyrhizobium MLSA Database
25286919,Computing autocatalytic sets to unravel inconsistencies in metabolic network reconstructions.,True,Y,high,Method for network analysis not a database,
28203707,Correlated mutations select misfolded from properly folded proteins.,True,Y,high,Method for protein analysis not a database,
30530337,Intra-Cluster Distance Minimization in DNA Methylation Analysis Using an Advanced Tabu-Based Iterative k-Medoids Clustering Algorithm (T-CLUST).,True,Y,high,Algorithm for clustering not a database,
34233810,Precision-engineered Peptide and Protein Analogs: Establishing a New Discovery Platform for Potent GPCR Modulators.,False,Y,high,Platform for drug discovery not a database,
31121034,Secular trends in stillbirth by maternal socioeconomic status in Spain 2007-15: a population-based study of 4 million births.,False,Y,high,Epidemiological study not a database,
28402395,mzML2ISA &amp; nmrML2ISA: generating enriched ISA-Tab metadata files from metabolomics XML data.,True,Y,high,Tool for metadata generation not a database,
21685050,Genomic data integration using guided clustering.,True,Y,high,Method for data integration not a database,
23192551,Viral genome analysis and knowledge management.,True,N,high,Database keyword + viral resource,HIV_LANL,HIV Sequence Database
21619696,Conotoxin protein classification using free scores of words and support vector machines.,True,Y,high,Method for classification not a database,
22537301,Towards accurate detection and genotyping of expressed variants from whole transcriptome sequencing data.,True,Y,high,Method for variant detection not a database,
24962434,Gene Set Enrichment Analysis (GSEA) of Toxoplasma gondii expression datasets links cell cycle progression and the bradyzoite developmental program.,True,Y,high,Method for enrichment analysis not a database,
27256311,Benchmarking the next generation of homology inference tools.,True,Y,high,Benchmark study not a database,
28206754,High-Quality Dataset of Protein-Bound Ligand Conformations and Its Application to Benchmarking Conformer Ensemble Generators.,True,N,high,Repository keyword + dataset,Platinum,Platinum Dataset
26732614,"A transcriptome-wide, organ-specific regulatory map of Dendrobium officinale, an important traditional Chinese orchid herb.",True,N,high,Map suffix + transcriptome resource,Dendrobium_map,Dendrobium officinale Transcriptome Map
22702658,An elm EST database for identifying leaf beetle egg-induced defense genes.,False,Y,high,Database mentioned but no URL not accessible,
22080509,Database for bacterial group II introns.,True,N,high,Database keyword in title,BacGII,Bacterial Group II Introns Database
32533862,Resource: A multi-species multi-timepoint transcriptome database and webpage for the pineal gland and retina.,True,N,high,Database keyword in title,SNENGS,Suprachiasmatic Nucleus Expression in the Nervous and Glandular System
23883165,Automatic extraction of biomolecular interactions: an empirical approach.,True,Y,high,Method for extraction not a database,
21851592,The taming of an impossible child: a standardized all-in approach to the phylogeny of Hymenoptera using public database sequences.,True,Y,high,Method for phylogeny not a database,
25161242,Polytomy refinement for the correction of dubious duplications in gene trees.,True,Y,high,Method for tree refinement not a database,
21622663,Computational discovery of human coding and non-coding transcripts with conserved splice sites.,True,Y,high,Method for transcript discovery not a database,
27554092,Training and evaluation corpora for the extraction of causal relationships encoded in biological expression language (BEL).,True,N,high,Repository keyword + training corpus,BEL_corpora,BEL Training Corpora
34566452,A database and checklist of geometrid moths (Lepidoptera) from Colombia.,True,N,high,Database keyword in title,Colombia_geometrid,Colombian Geometrid Moth Database
27587660,Causality modeling for directed disease network.,True,Y,high,Method for modeling not a database,
34436655,Exploring STR sequencing for forensic DNA intelligence databasing using the Austrian National DNA Database as an example.,False,Y,high,Method for STR analysis not a database,
31225582,Re-curation and rational enrichment of knowledge graphs in Biological Expression Language.,False,Y,high,Method for curation not a database,
30275736,Togo National Herbarium database.,True,N,high,Database keyword in title,Togo_herbarium,Togo National Herbarium Database
21854555,A first-generation integrated tammar wallaby map and its use in creating a tammar wallaby first-generation virtual genome map.,True,N,high,Map suffix + genome resource,Tammar_map,Tammar Wallaby Genome Map
25786896,"A Comprehensive, Automatically Updated Fungal ITS Sequence Dataset for Reference-Based Chimera Control in Environmental Sequencing Efforts.",True,N,high,Repository keyword + dataset,UNITE,UNITE Fungal ITS Database
26966655,A systematic review of pediatric clinical trials of high dose vitamin D.,True,Y,high,Systematic review not a database,
32603341,A simple strategy to enhance the speed of protein secondary structure prediction without sacrificing accuracy.,True,Y,high,Method for structure prediction not a database,
25754863,"Combining computational models, semantic annotations and simulation experiments in a graph database.",True,N,high,Database keyword in title,MASYMOS,Model Analysis and Simulation Database
29524042,Automated reaction database and reaction network analysis: extraction of reaction templates using cheminformatics.,False,Y,high,Method for reaction analysis not a database,
28934507,"A comprehensive, cell specific microRNA catalogue of human peripheral blood.",True,N,high,Database keyword + catalogue,bloodmiRs,Blood microRNA Catalogue
22741533,Huntington's disease and its therapeutic target genes: a global functional profile based on the HD Research Crossroads database.,True,N,high,Database keyword in title,HDTT,Huntington's Disease Therapeutic Targets
24773781,Integrating bioinformatic resources to predict transcription factors interacting with cis-sequences conserved in co-regulated genes.,False,Y,high,Method for TF prediction not a database,
30639529,Catalysing the way towards antimicrobial effectiveness: A systematic analysis and a new online resource for antimicrobial-enzyme combinations against Pseudomonas aeruginosa and Staphylococcus aureus.,True,N,high,Repository keyword + antimicrobial resource,AECD,Antimicrobial-Enzyme Combinations Database
23169059,Supporting conditional mouse mutagenesis with a comprehensive cre characterization resource.,False,Y,high,Resource mentioned but no URL not accessible,
28150250,Annotation of Alternatively Spliced Proteins and Transcripts with Protein-Folding Algorithms and Isoform-Level Functional Networks.,False,Y,high,Method for annotation not a database,
25889708,De novo transcriptome sequencing of Agropyron cristatum to identify available gene resources for the enhancement of wheat.,False,Y,high,Resource mentioned but no URL not accessible,
27987170,Species-Specific Genome Sequence Databases: A Practical Review.,False,Y,high,Review of databases not a database,
33328476,A gene expression atlas for different kinds of stress in the mouse brain.,False,Y,medium,Atlas mentioned but no URL,
